Energy_Consumption_kWh,Vehicle_ID,Traffic_Condition,Speed_kmh,Slope_%,Temperature_C,Road_Type,Humidity_%,Wind_Speed_ms,Weather_Condition
10.487,1206,3,56.3986,7.98459,3.39545,1,62.6691,13.3943,1
7.7507,1263,2,23.662,5.90217,3.40568,1,63.1551,8.05036,3
8.17764,1546,1,43.8817,1.28244,3.40689,1,74.9421,10.5256,4
10.4538,1252,1,78.8437,7.85417,3.50331,1,41.9638,11.5875,1
8.19352,1962,1,89.8027,6.185,3.52298,1,57.7967,7.8683,4
9.9158,1474,3,84.8372,2.58393,3.53736,1,45.1454,4.22098,4
7.40629,1358,1,37.864,9.34151,3.54894,1,36.6325,14.3673,1
8.28559,1661,3,42.5877,4.7263,3.61949,1,39.0246,11.3765,1
10.1004,1984,2,73.6764,0.660922,3.62546,1,33.6608,8.8516,3
5.66149,1648,3,40.9493,2.57731,3.63412,1,57.6146,3.34424,2
11.0424,1466,1,108.845,6.72793,3.63963,1,26.5478,0.491283,3
5.52578,1699,1,1.92338,-3.8406,3.68296,1,21.1457,2.61017,4
9.1147,1553,3,69.5751,3.39844,3.70222,1,27.1487,7.14893,4
6.33981,1538,2,42.5458,-1.7992,3.70424,1,59.4564,6.88401,1
12.341,1989,2,76.9159,7.10631,3.74149,1,73.8944,5.43993,1
6.23578,1234,2,29.881,6.20023,3.74535,1,68.926,0.186595,2
9.56857,1821,3,52.6957,3.07022,3.74819,1,56.1649,3.7413,4
7.82842,1479,2,46.0241,9.90358,3.79595,1,71.4088,6.9477,3
10.9822,1501,1,103.724,3.51152,3.80333,1,43.7703,2.30965,1
5.40551,1901,2,54.339,-1.68004,3.81005,1,36.4929,8.29743,4
7.0761,1640,2,2.52443,5.4179,3.84917,1,81.7496,4.33411,1
9.09315,1447,3,34.7327,-0.979636,3.96089,1,79.0405,12.2875,4
5.84974,1864,2,18.0733,-2.14479,3.99424,1,44.8606,10.0281,3
10.3035,1021,2,38.1104,-1.5305,4.00126,1,73.4083,13.6791,2
9.67604,1337,3,104.403,4.28779,4.01242,1,88.3975,4.99731,1
7.53005,1579,2,80.4918,-0.163218,4.05456,1,34.5668,0.654619,4
11.4911,1381,3,96.6117,6.6532,4.10802,1,78.0488,5.60958,2
7.69516,1177,3,55.193,1.47956,4.11463,1,63.38,14.1803,1
4.20443,1011,2,10.2124,-3.69754,4.1152,1,62.6982,3.07943,3
8.50319,1006,1,65.6013,-2.95909,4.13927,1,77.2183,9.53709,2
12.7399,1665,3,101.461,0.23509,4.15787,1,87.3914,3.89667,1
6.25953,1992,3,18.1719,0.585765,4.16306,1,40.1073,7.10151,3
9.59475,1642,2,79.1628,2.05601,4.16779,1,28.9662,9.2761,4
11.3871,1368,3,108.987,8.54542,4.18771,1,46.1958,3.31482,4
8.69845,1940,2,3.51593,0.650089,4.19491,1,89.9692,14.33,2
7.27533,1771,1,81.3376,-4.62511,4.2984,1,20.1038,7.66692,4
6.85304,1067,2,24.0678,4.36119,4.30449,1,40.3849,13.1203,3
4.71962,1727,2,34.4883,4.36989,4.30522,1,47.7661,7.6127,1
5.24799,1844,3,10.6812,-0.701631,4.35108,1,69.7292,6.76934,3
8.9163,1117,3,41.4967,8.14898,4.35196,1,81.508,11.252,4
10.8286,1287,2,99.4126,4.61896,4.39062,1,69.6216,4.618,1
10.815,1635,1,60.3157,9.5303,4.40358,1,65.3571,0.880522,2
9.16787,1240,2,63.5592,0.203901,4.42665,1,34.0991,13.697,3
8.6113,1691,3,73.5355,0.794639,4.4947,1,73.6801,12.1164,2
7.15821,1876,2,50.9753,1.66845,4.50906,1,60.0928,5.39783,4
11.6325,1467,2,81.2926,-3.81126,4.52527,1,81.2091,1.23322,1
5.36012,1153,1,53.1753,0.986659,4.59226,1,38.0733,8.00772,4
10.7984,1947,1,115.9,5.01188,4.59319,1,87.926,5.52158,1
7.85476,1880,1,31.5897,7.02094,4.59374,1,84.1258,10.5224,3
6.18051,1229,2,4.8421,1.23085,4.61347,1,31.4317,12.3228,3
5.70371,1290,1,7.30867,-4.29435,4.62422,1,23.5848,5.4933,3
5.77214,1365,2,30.9872,1.23601,4.62939,1,75.1934,11.4786,1
6.21454,1299,3,59.0402,3.08883,4.65411,1,43.9902,4.67157,3
9.01258,1152,1,101.706,-4.04157,4.65674,1,28.0214,8.6163,3
6.91545,1923,2,51.0607,7.74289,4.70785,1,21.4928,7.84584,1
11.2135,1824,2,42.7915,7.53896,4.71817,1,84.1617,14.5322,1
9.69736,1230,1,102.069,-0.832113,4.72523,1,57.9709,13.7368,3
5.19481,1077,3,32.596,-0.0913735,4.74546,1,37.515,5.03479,3
9.38037,1974,1,45.4017,-0.289152,4.77251,1,25.914,7.87859,1
4.20878,1305,1,2.9966,1.14618,4.77263,1,32.9209,0.668547,4
9.16213,1997,3,15.7296,3.4895,4.77495,1,23.8324,6.66498,1
11.0972,1167,2,91.8128,9.96882,4.78473,1,55.8419,5.54085,4
8.98113,1034,1,56.8528,-1.71555,4.79538,1,25.4931,5.80001,3
7.27978,1372,3,17.6731,9.86126,4.79702,1,50.8306,10.4349,1
7.38504,1322,1,22.785,-0.563322,4.84734,1,72.2582,8.87086,2
12.2675,1422,1,85.5617,1.85756,4.86722,1,72.2079,14.146,3
9.30349,1674,3,108.691,2.08349,4.88232,1,29.5373,13.8982,2
9.98371,1901,1,87.8663,-2.05627,4.94903,1,69.0477,2.86159,4
7.60061,1917,1,26.9182,5.84596,4.96032,1,79.4994,11.6236,1
7.03212,1582,3,43.1309,-3.36168,4.98198,1,74.74,3.54919,2
9.25272,1638,1,113.368,6.78277,5.00108,1,34.9319,1.95455,4
5.6991,1936,2,6.23593,1.18091,5.009,1,37.8322,11.0189,2
9.38962,1703,3,60.3759,3.68787,5.01039,1,50.9386,5.23695,3
11.3639,1993,1,75.8067,-4.33485,5.01371,1,85.6256,8.23027,4
5.96327,1963,2,17.4619,-1.87219,5.04892,1,78.0797,9.47189,4
8.42131,1155,3,22.0296,7.32867,5.06171,1,66.9018,10.6149,1
10.2173,1814,2,77.269,-3.27606,5.08093,1,54.0689,7.01506,3
11.1585,1301,1,69.2257,3.00823,5.09622,1,82.8706,9.5029,1
7.07572,1841,2,35.27,7.49101,5.10798,1,61.9432,0.0454131,4
6.39098,1915,2,21.5107,-1.22173,5.1235,1,84.9211,4.57805,3
8.35187,1942,1,30.8515,1.59468,5.17871,1,71.4015,5.5986,3
5.25451,1015,1,14.0645,-4.25042,5.23464,1,29.5712,12.2096,2
7.27649,1222,2,12.7948,9.40049,5.26558,1,61.0452,7.54356,2
8.22186,1534,2,44.3259,1.9496,5.30992,1,46.7019,12.5102,3
10.4679,1021,3,43.5906,3.53926,5.32788,1,69.3736,8.97427,1
9.21888,1391,2,40.1331,1.00861,5.33439,1,42.9215,4.93366,1
8.60153,1989,1,62.0542,-4.07892,5.35357,1,50.3176,10.1427,2
8.35631,1295,1,75.5063,7.91379,5.38142,1,81.3478,1.06542,4
10.4215,1876,2,100.037,-3.84832,5.38472,1,65.9895,4.37029,3
9.84091,1050,1,87.4534,9.59443,5.40656,1,77.9064,4.33163,4
9.31588,1376,1,104.127,2.78212,5.45585,1,53.3698,3.78449,4
3.79403,1816,2,20.9291,-4.78751,5.60448,1,42.4101,6.08438,4
11.8381,1064,3,117.122,-0.523428,5.64333,1,81.4782,10.8295,3
9.21575,1161,1,77.3799,5.49898,5.69207,1,37.9144,6.31122,2
9.77625,1038,2,81.9049,4.90985,5.70424,1,23.4232,12.7703,1
5.77771,1208,2,6.13802,4.12394,5.72992,1,54.8312,13.3317,4
6.56678,1930,2,50.086,5.25074,5.75819,1,54.3112,4.7453,4
6.95075,1570,2,49.8129,1.8205,5.76199,1,64.776,4.83667,3
9.77524,1961,3,113.734,0.289172,5.77093,1,46.7196,6.45372,2
12.151,1048,2,106.9,2.71752,5.77395,1,82.7569,2.02489,3
5.58685,1779,1,30.058,8.85509,5.77606,1,79.2367,10.3041,1
10.0141,1107,3,69.8922,-2.56961,5.8048,1,68.8296,7.80967,2
7.65361,1788,2,90.1413,-0.0931065,5.85836,1,36.6649,11.2082,1
6.508,1453,3,8.71987,3.59175,5.89768,1,51.1301,3.15223,2
7.95643,1678,3,79.8918,4.45558,5.9136,1,23.2899,14.4293,1
10.9679,1867,1,65.575,7.01097,5.95331,1,80.281,9.60959,2
10.882,1600,1,79.9662,9.17353,5.96026,1,28.0765,7.16615,1
7.69002,1021,2,50.43,7.18737,5.96479,1,21.7187,1.32668,1
9.88875,1531,2,95.7598,-4.9495,5.99301,1,23.6074,3.64163,2
5.47031,1941,3,28.0869,5.36324,6.00308,1,47.2426,9.27155,4
5.19979,1152,2,19.5642,7.47803,6.01112,1,42.6278,13.2091,1
8.35847,1662,3,109.148,2.39256,6.03782,1,63.6116,1.81627,4
5.95394,1508,1,48.6237,2.06012,6.07575,1,79.7755,11.6258,3
8.74508,1826,1,74.7059,3.44201,6.15656,1,63.2056,8.35648,4
9.23937,1110,3,57.8421,8.89412,6.1774,1,52.0343,12.9126,1
6.42981,1416,1,65.2087,-4.29114,6.26809,1,48.4181,13.3169,2
9.11002,1421,3,106.33,5.92656,6.31498,1,51.9982,11.7461,2
5.22829,1909,2,31.778,5.30507,6.31743,1,58.1704,10.446,2
6.6462,1033,2,29.5017,4.99184,6.3658,1,28.4235,13.5001,4
12.6593,1210,3,112.614,8.9606,6.37027,1,33.9653,10.2068,1
10.4399,1038,3,114.91,6.96629,6.39937,1,84.6498,1.08428,1
6.88505,1266,3,20.9744,-1.3089,6.4128,1,53.0463,7.2823,1
8.71417,1477,3,60.5565,3.62465,6.44103,1,74.0627,7.84418,2
7.73575,1294,3,63.544,8.26115,6.47098,1,39.4009,13.738,4
8.09475,1364,2,71.3817,5.27172,6.49573,1,41.7306,14.3487,2
11.5833,1959,1,102.528,4.5892,6.52756,1,47.069,13.9291,1
12.5542,1661,3,100.842,4.89267,6.55378,1,78.9675,3.99501,4
8.48437,1107,2,50.2919,2.74203,6.56719,1,35.4945,1.43864,4
10.2073,1524,3,100.909,7.81385,6.59163,1,46.6633,4.33933,3
11.0343,1499,3,69.714,2.8834,6.63108,1,61.1618,4.02907,4
7.97772,1102,2,71.098,-0.494753,6.65035,1,20.8532,9.17364,1
10.3467,1593,2,83.1087,5.29654,6.65045,1,48.2464,1.07522,2
9.62506,1726,1,63.8832,-0.269789,6.68922,1,87.9354,3.85707,3
6.97432,1389,3,23.0779,-1.20896,6.70876,1,21.2947,2.09507,4
8.09297,1558,2,90.0193,3.6072,6.7571,1,64.332,12.1366,2
5.14438,1499,3,24.4213,1.6844,6.78169,1,28.2121,8.29299,2
11.7879,1260,2,105.796,3.89107,6.7932,1,32.4198,14.1029,4
8.65858,1663,3,48.3287,6.29322,6.81553,1,84.0157,5.99877,3
5.11217,1734,2,1.81328,-1.63173,6.87852,1,21.353,13.0302,4
9.22305,1632,1,76.8738,4.34184,6.87963,1,37.0771,12.422,2
13.7365,1864,1,107.483,-4.98964,6.94472,1,89.9889,6.5549,4
10.1042,1308,3,98.7042,0.704731,6.9792,1,78.8847,1.7554,2
5.27027,1701,3,1.76321,2.24831,7.00031,1,80.9777,1.68638,1
8.51636,1671,1,77.4641,1.03568,7.08134,1,32.6379,0.518495,2
8.24818,1123,1,69.2824,8.98897,7.13429,1,79.6959,8.93679,3
13.1235,1219,1,116.708,7.95488,7.16966,1,87.4784,11.7164,2
7.74317,1069,1,27.9455,2.58539,7.18412,1,85.8733,8.44207,3
9.39827,1466,2,103.877,6.37342,7.25858,1,40.1415,7.34888,3
12.3411,1487,2,103.334,9.83306,7.33928,1,75.9344,2.40981,3
9.66689,1606,1,96.3805,0.78877,7.36189,1,49.0897,0.278088,1
11.2504,1842,2,99.2763,5.39663,7.38233,1,84.3683,12.4206,1
11.0264,1461,1,76.4763,-1.73137,7.39199,1,47.9416,8.14584,1
7.44632,1494,1,31.3019,2.22574,7.39257,1,48.9166,11.5822,1
4.90184,1390,3,32.6778,-2.24867,7.41054,1,39.9997,4.31972,2
3.30661,1425,3,9.94975,1.36401,7.42645,1,26.5773,14.6789,1
2.37639,1031,2,2.51209,-3.53541,7.42874,1,49.4879,11.8473,1
5.8965,1558,3,3.09235,-0.63485,7.49569,1,28.1622,0.660644,1
9.27684,1476,1,39.7623,6.08162,7.50817,1,74.8626,6.16077,2
10.5246,1662,3,74.7227,3.75458,7.51646,1,78.2256,3.47969,1
9.01057,1418,1,41.0671,-2.07721,7.51822,1,48.9029,9.24191,1
6.9019,1258,2,23.4855,6.93362,7.54451,1,79.5795,1.501,3
10.5983,1804,2,77.4687,-4.61425,7.55399,1,86.6758,5.36452,1
9.47344,1038,3,41.0559,-2.13823,7.56707,1,79.6348,5.4406,3
8.55639,1748,2,46.0177,4.87611,7.59656,1,64.4586,4.30114,1
9.32618,1508,2,89.0021,9.9469,7.61966,1,61.566,11.8625,1
8.58127,1810,3,55.8404,2.19807,7.62975,1,31.217,1.19089,3
8.78064,1111,2,67.4487,1.12944,7.63613,1,77.1272,5.85561,3
10.8237,1458,3,85.1327,1.38207,7.65808,1,76.365,9.19608,2
11.3847,1299,3,117.403,-3.69168,7.69567,1,63.6131,9.65599,1
10.7482,1538,1,112.919,5.20595,7.73208,1,26.263,9.55447,4
9.75638,1742,2,65.9661,-1.99701,7.76156,1,85.266,10.8333,1
11.9993,1786,3,78.6208,2.19601,7.77716,1,74.6214,12.5106,1
9.3495,1206,3,64.6036,1.13194,7.77814,1,64.6619,2.47631,3
11.6436,1607,3,119.477,-2.83879,7.80875,1,47.1847,14.7425,1
7.55399,1724,2,48.8889,-4.19043,7.81424,1,86.2524,14.1599,3
4.68763,1818,3,15.154,-4.25215,7.82068,1,62.7586,1.63359,2
8.66692,1060,1,67.6672,8.82463,7.82265,1,79.6398,6.99548,1
10.2796,1738,1,118.984,-3.26717,7.82414,1,38.7226,2.89082,4
6.9394,1980,1,9.23754,1.67648,7.82512,1,66.8564,7.17072,4
9.93874,1338,3,100.454,-0.859518,7.85535,1,28.3034,14.2386,3
5.71254,1424,3,18.8113,2.82393,7.8665,1,30.3412,2.62162,1
5.918,1108,1,55.1215,4.27845,7.88368,1,67.6324,14.5603,1
10.1232,1985,3,89.9671,3.2312,7.89109,1,69.0027,10.88,3
11.3268,1824,2,106.78,0.740496,7.91135,1,50.7663,11.7561,2
12.0623,1147,2,98.4081,-2.70118,7.92501,1,74.4425,8.38548,1
6.3714,1194,2,53.302,-3.70543,7.95415,1,28.7261,10.5991,3
8.88652,1215,1,69.0431,6.78905,7.95744,1,56.6925,8.86693,3
8.49833,1330,3,28.6502,5.44063,7.9666,1,60.1489,6.38647,2
10.1661,1933,1,92.0122,3.22704,8.01868,1,76.9206,14.2161,3
8.48195,1523,1,69.0798,1.56668,8.02316,1,76.9535,8.60521,3
10.6361,1790,1,76.725,2.7899,8.0331,1,37.3121,10.2024,1
8.02196,1956,1,74.2302,0.439986,8.05084,1,65.5257,4.23843,1
13.0952,1163,2,103.799,-2.9588,8.1041,1,22.147,13.2193,2
5.52727,1508,2,54.924,1.1947,8.11729,1,73.7575,6.39417,3
9.83113,1669,1,106.917,7.00188,8.14189,1,70.9321,14.0293,3
8.04916,1876,1,80.3944,2.17705,8.16533,1,46.3244,9.32854,2
10.4401,1006,3,61.954,1.5096,8.1683,1,29.2342,14.9009,4
6.18645,1804,1,35.4989,3.92675,8.17911,1,81.2167,0.876575,4
8.27488,1158,2,77.4723,-1.32528,8.18652,1,58.6394,10.6362,3
6.80266,1062,3,35.197,1.82719,8.19716,1,79.1756,11.1612,1
8.25736,1802,1,9.67385,-2.10493,8.22289,1,41.9563,6.46342,3
12.0879,1513,3,77.2748,8.80793,8.2953,1,53.848,8.68513,3
8.64007,1904,2,70.297,-3.88345,8.3319,1,24.1196,8.78387,2
7.54003,1904,1,30.143,8.06262,8.38062,1,22.7492,2.30079,1
11.6499,1900,3,111.654,4.63987,8.40974,1,45.1575,14.6883,3
10.1688,1871,1,65.7774,3.95805,8.4845,1,20.0271,10.0383,3
10.4479,1787,2,92.5492,-3.81448,8.50852,1,38.7418,10.0405,1
10.816,1816,3,109.299,6.75,8.52199,1,70.313,0.307926,2
5.79165,1205,1,0.742059,-2.80904,8.66375,1,47.3323,0.846404,4
7.06903,1216,1,106.695,-4.00961,8.67826,1,20.8657,3.5487,3
5.97323,1665,3,12.0186,3.23334,8.76445,1,48.8022,7.16913,4
6.98981,1766,3,59.7538,5.85606,8.7707,1,45.2393,7.65856,4
7.13177,1890,2,24.9049,6.52012,8.77266,1,82.9026,11.8183,2
12.4547,1549,3,98.7604,2.29933,8.77848,1,56.9168,6.95161,2
7.50456,1581,3,78.9792,4.89401,8.80757,1,82.1186,6.56729,3
10.4684,1935,1,98.9692,1.52635,8.83184,1,57.1153,4.12106,4
8.56092,1237,3,54.6474,9.53746,8.87997,1,48.2722,2.85936,3
5.68117,1549,1,23.2349,-4.46641,8.89453,1,53.9053,12.3705,3
10.1426,1855,1,81.2513,6.7803,8.90519,1,42.0941,13.2421,2
8.45714,1701,3,65.6315,-4.81647,8.96633,1,42.7308,11.8527,3
6.97189,1672,1,50.6129,7.30527,8.98027,1,51.368,3.6419,2
6.74459,1252,3,74.8798,-2.67972,8.99649,1,21.5716,6.16927,4
5.76543,1089,1,33.4042,-4.63137,9.07605,1,69.3815,11.5393,2
7.6908,1273,3,51.7481,-0.589861,9.08144,1,55.9338,0.000126483,1
9.60137,1758,1,81.2872,4.68028,9.08932,1,65.7121,1.27539,4
10.9739,1652,2,97.577,-2.29196,9.09219,1,66.8632,1.0298,3
6.1009,1413,1,17.1451,6.06217,9.11557,1,24.9338,4.38163,1
7.44445,1174,2,70.1452,-4.24155,9.15576,1,58.253,4.67708,1
11.7344,1331,2,99.5479,2.46619,9.15845,1,44.0217,12.5708,1
9.84988,1954,2,95.6018,-4.34903,9.2041,1,36.4244,1.08787,3
9.54302,1525,3,47.7352,-4.66003,9.21969,1,75.1422,0.575101,3
11.7014,1860,3,108.733,0.0295845,9.24827,1,69.0289,5.14449,1
8.12265,1266,1,39.5255,1.70382,9.25799,1,49.1582,7.74038,1
7.21699,1999,1,43.4122,6.32413,9.26805,1,31.8718,13.439,3
10.503,1509,2,110.211,7.34017,9.3127,1,30.8348,4.31776,4
10.6794,1428,3,84.2529,2.06408,9.36927,1,74.6417,11.1042,3
9.182,1496,3,106.491,-1.66921,9.38643,1,35.6977,14.6076,1
9.94967,1655,2,117.041,2.33839,9.39487,1,69.1976,4.50037,4
7.56965,1341,1,19.9846,3.75487,9.4002,1,85.6859,1.31894,4
9.26163,1018,1,96.8974,9.71762,9.41761,1,40.8764,10.2638,1
9.9201,1925,1,113.49,6.86416,9.43266,1,73.8459,11.9308,2
12.9773,1160,2,106.593,-0.485035,9.46048,1,34.9881,10.7639,2
8.31136,1080,2,85.3346,5.97049,9.46502,1,27.7709,0.118878,1
8.68023,1734,2,46.7322,3.60019,9.53465,1,53.0635,13.3952,1
10.5162,1998,1,66.4045,-1.74689,9.55033,1,70.159,3.18343,4
4.86073,1930,2,32.2634,1.05193,9.57345,1,64.8812,0.144426,2
6.23007,1720,1,36.333,0.00182992,9.57967,1,20.226,8.47965,1
10.1647,1426,3,102.398,7.92581,9.59846,1,61.5303,12.3005,3
9.9072,1396,3,94.5642,5.05186,9.60437,1,59.6419,4.5367,2
6.83042,1161,1,57.012,1.83575,9.73997,1,57.0066,14.3869,2
10.2271,1907,1,117.595,3.91687,9.80275,1,52.028,11.9387,2
6.34546,1619,3,33.4433,6.02406,9.80826,1,29.3289,9.44807,4
8.30331,1160,3,75.5469,1.51875,9.82612,1,31.9678,10.4499,4
11.1408,1300,3,91.9617,-0.44241,9.83041,1,84.4962,4.7369,2
7.86236,1763,3,9.43521,3.24177,9.8404,1,72.6795,0.0153225,4
7.38237,1970,2,50.3553,9.20376,9.87261,1,28.8321,8.64335,4
9.04016,1489,3,37.5118,1.85897,9.87342,1,72.4974,5.79861,3
11.6309,1187,1,91.903,4.78059,9.96237,1,80.5283,7.54397,4
8.33539,1362,2,67.6703,4.2595,10.008,1,63.9484,6.08523,1
6.81394,1476,2,64.4731,1.26821,10.0173,1,28.3873,11.6599,1
9.35232,1184,3,64.5864,-2.79267,10.0729,1,72.0607,3.60812,1
11.246,1013,1,116.005,3.81841,10.1186,1,24.3221,0.322186,1
12.3594,1190,1,106.583,7.47533,10.1459,1,88.8055,14.3062,1
7.05107,1142,2,8.16448,1.56055,10.1675,1,48.1883,12.9638,4
7.71135,1945,1,53.6057,8.7039,10.1686,1,86.8266,8.75354,1
7.66918,1928,1,28.3932,-2.406,10.2022,1,68.7982,7.51362,1
6.93363,1542,2,67.9022,-4.57725,10.205,1,56.6656,7.76822,4
7.25877,1454,3,48.0428,6.51426,10.2537,1,52.7951,0.744399,3
8.11502,1803,1,71.6222,8.84765,10.4383,1,42.6063,11.8433,2
9.62122,1061,2,32.5131,2.26729,10.4808,1,76.3985,10.425,2
8.63314,1040,3,14.7941,2.75445,10.5005,1,65.8306,14.1676,2
5.63871,1749,2,19.3635,9.29432,10.5871,1,83.0416,9.55223,2
7.17498,1317,2,2.70774,0.602614,10.5914,1,71.6307,6.61841,3
8.20163,1502,1,46.5799,-1.1689,10.6538,1,53.5816,0.704862,2
8.48241,1145,3,44.5761,3.40248,10.6745,1,37.8833,4.91776,2
11.885,1101,2,99.0162,-4.07788,10.682,1,88.1109,9.48966,2
12.9868,1927,3,110.464,3.83727,10.7007,1,32.7146,10.338,1
12.4217,1886,2,111.427,8.30539,10.7095,1,47.1492,6.50789,1
8.76697,1832,1,88.1239,-0.362249,10.7149,1,27.277,12.0978,1
4.25685,1011,1,23.5553,2.92115,10.7508,1,80.8912,10.4926,2
8.55307,1448,1,29.9603,6.91496,10.7563,1,86.6527,10.8176,4
9.04064,1608,3,39.7098,8.90067,10.8176,1,46.7516,1.99379,2
5.65773,1613,2,16.0534,4.82639,10.8542,1,54.0482,10.449,4
10.5001,1911,2,105.112,-2.65478,10.8592,1,84.7202,6.35392,2
8.63051,1307,2,92.6582,5.37044,10.8799,1,52.9434,8.33055,4
11.5039,1445,2,104.889,8.56765,10.9321,1,67.5304,1.07027,2
5.37807,1351,1,23.7836,-4.85099,10.9345,1,88.7864,11.6055,3
8.90294,1209,2,112.031,7.06355,10.9653,1,31.3532,10.1743,2
5.03758,1288,2,10.3339,8.96831,10.9861,1,71.0454,12.3777,4
5.76563,1130,1,9.06325,1.06824,10.989,1,77.9477,9.67386,2
7.06662,1532,1,49.298,5.83873,11.0277,1,58.3373,11.4816,4
8.98402,1695,2,59.5587,7.98427,11.0332,1,31.4142,1.26928,4
9.00806,1241,1,104.841,3.69104,11.0672,1,30.2783,13.7793,4
6.87032,1788,2,15.2533,-3.40477,11.0852,1,63.6783,11.5498,1
8.79683,1090,1,70.6572,1.34387,11.1016,1,31.8456,5.99049,4
9.92303,1746,1,88.688,8.74566,11.119,1,43.7183,10.692,1
8.8163,1519,1,92.3696,-1.08337,11.1475,1,33.4671,2.30268,4
4.4153,1632,3,37.8802,-1.33667,11.1722,1,50.4135,7.12181,4
5.85489,1469,1,16.01,3.92357,11.1773,1,40.5665,8.50485,3
6.78104,1649,3,12.0295,7.33787,11.1804,1,65.9328,1.08045,1
5.08563,1158,1,7.69137,8.32861,11.1949,1,70.0091,1.34095,4
7.40788,1778,2,48.7599,-3.87475,11.2495,1,42.0801,7.30789,3
8.99263,1361,1,65.2951,6.67849,11.257,1,39.3671,2.86826,3
10.9665,1944,3,113.158,6.14541,11.2613,1,39.7232,12.4846,3
9.76624,1282,3,74.5551,4.98682,11.3011,1,62.7341,14.4499,2
4.44577,1441,1,6.24869,7.19847,11.3023,1,37.4099,9.36878,4
7.37902,1708,1,71.9353,0.777965,11.3325,1,61.791,9.2669,3
7.84549,1234,3,67.9222,-3.13667,11.3499,1,82.4973,12.3784,3
5.14564,1219,3,6.64318,-1.31496,11.3752,1,83.9422,3.78244,4
7.68739,1489,1,8.40824,-0.477503,11.3986,1,28.7396,12.1388,2
9.7409,1178,1,64.3929,-4.13998,11.4001,1,83.9452,1.11641,4
13.2417,1658,1,109.009,8.98966,11.41,1,77.6043,13.6551,1
12.2222,1656,1,118.881,9.42526,11.4395,1,71.9859,6.58566,3
7.5051,1995,3,65.3354,1.02835,11.4408,1,33.7164,9.55744,1
11.0314,1238,3,67.9021,9.21097,11.5803,1,87.1834,3.09684,4
7.80821,1137,3,62.9683,4.65107,11.5804,1,42.5789,3.72731,2
8.97201,1004,1,90.4642,1.28464,11.5838,1,84.9468,13.269,4
10.9704,1153,3,53.8845,4.6971,11.6089,1,75.8354,8.70695,4
5.85393,1619,2,26.0177,0.00704625,11.6194,1,31.0515,12.5802,4
11.7729,1344,3,93.3582,-1.8772,11.6594,1,27.0274,13.2106,3
8.3524,1810,3,69.9511,1.08262,11.7805,1,23.7741,7.42886,2
9.26331,1709,2,42.366,8.8355,11.7826,1,62.2036,8.41781,1
8.44783,1565,1,4.60366,2.05803,11.8098,1,71.8767,3.04161,1
10.8697,1420,1,113.691,-2.81093,11.8217,1,52.8624,3.96308,2
5.25558,1416,3,34.2224,-0.243306,11.8374,1,32.7837,8.6743,2
11.7009,1167,3,94.987,1.35601,11.8743,1,51.385,5.45118,2
9.57217,1020,2,75.9254,-4.02701,11.8784,1,69.5042,14.2929,4
10.0546,1676,1,118.741,4.11864,11.9148,1,32.6685,2.49347,3
11.0661,1320,1,104.969,-2.73847,11.9272,1,47.3909,4.43734,1
7.42373,1156,1,27.1527,-2.91261,12.0255,1,24.7249,9.75319,2
11.4469,1562,3,86.3951,4.20887,12.0652,1,50.5744,7.5754,3
10.0412,1447,2,110.118,5.96163,12.0959,1,26.6112,7.22089,4
12.5898,1230,1,101.105,3.0458,12.1249,1,27.4556,9.95505,4
7.54314,1373,2,53.1358,7.61649,12.1298,1,24.0706,12.1307,3
9.17392,1547,1,76.2497,1.80357,12.1314,1,61.3628,13.8642,2
6.69687,1936,2,36.3679,-2.57756,12.1664,1,55.0787,12.1954,4
7.94562,1768,2,63.9005,-2.51434,12.2528,1,47.4553,1.18843,4
6.96554,1142,1,49.3565,3.11947,12.2792,1,63.4793,5.3311,4
3.8919,1366,2,26.2459,3.42227,12.2984,1,23.498,4.0787,1
8.63912,1253,2,98.2033,6.87526,12.2985,1,64.1653,3.0316,4
9.67138,1766,3,34.161,6.99418,12.3009,1,35.4121,14.3142,1
7.82326,1200,3,6.85189,2.39622,12.3107,1,86.9054,2.61106,2
11.5683,1164,3,91.4763,4.82101,12.3147,1,86.4844,3.22033,1
7.01954,1951,3,6.45966,2.13664,12.3178,1,78.0892,10.4794,4
11.3402,1130,1,99.3008,-3.41799,12.3626,1,41.9941,12.9098,3
9.44544,1711,2,107.498,-1.00647,12.4195,1,23.3743,9.4015,4
8.19133,1880,2,103.532,3.72115,12.464,1,41.8428,0.593372,2
3.8551,1401,1,7.5489,-2.92202,12.4732,1,20.079,7.80837,1
5.67768,1027,2,66.9226,-3.03861,12.479,1,32.3848,10.2154,3
7.29314,1225,3,87.9239,-4.37083,12.5092,1,61.6779,4.99204,3
6.93992,1564,2,51.8815,1.46611,12.5133,1,31.3036,5.41149,3
5.80583,1675,1,36.9215,8.46729,12.6492,1,27.4512,14.738,3
9.99233,1114,1,108.494,3.45244,12.6712,1,54.4724,6.33724,2
7.45855,1403,1,47.3769,7.21615,12.7123,1,78.2758,2.37585,1
8.13283,1089,2,85.2422,-0.62011,12.7175,1,50.7794,14.4604,2
9.42471,1899,2,100.149,1.61316,12.7546,1,71.0661,0.905872,2
7.6194,1156,3,42.198,-0.086428,12.7837,1,83.6045,8.15037,1
8.01006,1578,1,25.542,6.2192,12.7926,1,78.4562,8.86081,4
